"B25077_001E","B25077_001M","GEO_ID","NAME"
"Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","id","Geographic Area Name"
"214400","4680","0500000US27059","Isanti County, Minnesota"
"163600","3782","0500000US27061","Itasca County, Minnesota"
"122300","7509","0500000US27063","Jackson County, Minnesota"
"168900","3787","0500000US27065","Kanabec County, Minnesota"
"178000","7304","0500000US27067","Kandiyohi County, Minnesota"
"96300","9188","0500000US27069","Kittson County, Minnesota"
"115500","5796","0500000US27071","Koochiching County, Minnesota"
"97500","6243","0500000US27073","Lac qui Parle County, Minnesota"
"174300","7212","0500000US27075","Lake County, Minnesota"
"179500","32260","0500000US27077","Lake of the Woods County, Minnesota"
"226400","8374","0500000US27079","Le Sueur County, Minnesota"
"107800","6565","0500000US27081","Lincoln County, Minnesota"
"152700","6493","0500000US27083","Lyon County, Minnesota"
"171200","4018","0500000US27085","McLeod County, Minnesota"
"111400","6919","0500000US27087","Mahnomen County, Minnesota"
"121000","5411","0500000US27089","Marshall County, Minnesota"
"126400","10081","0500000US27091","Martin County, Minnesota"
"175600","5724","0500000US27093","Meeker County, Minnesota"
"170500","3177","0500000US27095","Mille Lacs County, Minnesota"
"178100","6288","0500000US27097","Morrison County, Minnesota"
"130800","4320","0500000US27099","Mower County, Minnesota"
"132500","11747","0500000US27101","Murray County, Minnesota"
"205000","7655","0500000US27103","Nicollet County, Minnesota"
"130400","8627","0500000US27105","Nobles County, Minnesota"
"107600","4518","0500000US27107","Norman County, Minnesota"
"233100","3299","0500000US27109","Olmsted County, Minnesota"
"203800","4814","0500000US27111","Otter Tail County, Minnesota"
"163400","7436","0500000US27113","Pennington County, Minnesota"
"170700","3611","0500000US27115","Pine County, Minnesota"
"101300","9978","0500000US27117","Pipestone County, Minnesota"
"169100","5612","0500000US27119","Polk County, Minnesota"
"185800","10789","0500000US27121","Pope County, Minnesota"
"239000","2081","0500000US27123","Ramsey County, Minnesota"
"123000","5808","0500000US27125","Red Lake County, Minnesota"
"114800","5732","0500000US27127","Redwood County, Minnesota"
"112400","4583","0500000US27129","Renville County, Minnesota"
"232800","5389","0500000US27131","Rice County, Minnesota"
"160700","4778","0500000US27133","Rock County, Minnesota"
"140800","7102","0500000US27135","Roseau County, Minnesota"
"161100","2302","0500000US27137","St. Louis County, Minnesota"
"317500","4851","0500000US27139","Scott County, Minnesota"
"244700","6009","0500000US27141","Sherburne County, Minnesota"
"166100","4353","0500000US27143","Sibley County, Minnesota"
"193500","2914","0500000US27145","Stearns County, Minnesota"
"173400","5108","0500000US27147","Steele County, Minnesota"
"161000","8602","0500000US27149","Stevens County, Minnesota"
"113000","6981","0500000US27151","Swift County, Minnesota"
"151800","4191","0500000US27153","Todd County, Minnesota"
"85700","7498","0500000US27155","Traverse County, Minnesota"
"189300","6990","0500000US27157","Wabasha County, Minnesota"
"135000","7097","0500000US27159","Wadena County, Minnesota"
"162000","6276","0500000US27161","Waseca County, Minnesota"
"301000","4955","0500000US27163","Washington County, Minnesota"
"98600","9446","0500000US27165","Watonwan County, Minnesota"
"138300","17216","0500000US27167","Wilkin County, Minnesota"
"173200","3792","0500000US27169","Winona County, Minnesota"
"250800","5046","0500000US27171","Wright County, Minnesota"
"117900","6958","0500000US27173","Yellow Medicine County, Minnesota"
"94100","5718","0500000US28001","Adams County, Mississippi"
"108600","9682","0500000US28003","Alcorn County, Mississippi"
"85200","11705","0500000US28005","Amite County, Mississippi"
"88700","9249","0500000US28007","Attala County, Mississippi"
"82800","6349","0500000US28009","Benton County, Mississippi"
"98800","11780","0500000US28011","Bolivar County, Mississippi"
"70500","4774","0500000US28013","Calhoun County, Mississippi"
"93800","16836","0500000US28015","Carroll County, Mississippi"
"70000","6698","0500000US28017","Chickasaw County, Mississippi"
"89700","14575","0500000US28019","Choctaw County, Mississippi"
"69600","6330","0500000US28021","Claiborne County, Mississippi"
"81100","8743","0500000US28023","Clarke County, Mississippi"
"96700","8759","0500000US28025","Clay County, Mississippi"
"67900","7079","0500000US28027","Coahoma County, Mississippi"
"88900","8501","0500000US28029","Copiah County, Mississippi"
"68100","7227","0500000US28031","Covington County, Mississippi"
"177800","4373","0500000US28033","DeSoto County, Mississippi"
"118100","6768","0500000US28035","Forrest County, Mississippi"
"81200","13083","0500000US28037","Franklin County, Mississippi"
"119300","10442","0500000US28039","George County, Mississippi"
"83100","9155","0500000US28041","Greene County, Mississippi"
"107800","18428","0500000US28043","Grenada County, Mississippi"
"167700","5852","0500000US28045","Hancock County, Mississippi"
"157900","3996","0500000US28047","Harrison County, Mississippi"
"121500","4482","0500000US28049","Hinds County, Mississippi"
"58600","6902","0500000US28051","Holmes County, Mississippi"
"70500","7105","0500000US28053","Humphreys County, Mississippi"
"87500","22757","0500000US28055","Issaquena County, Mississippi"
"90700","7973","0500000US28057","Itawamba County, Mississippi"
"143000","5197","0500000US28059","Jackson County, Mississippi"
"89300","9918","0500000US28061","Jasper County, Mississippi"
"62000","15805","0500000US28063","Jefferson County, Mississippi"
"82400","9380","0500000US28065","Jefferson Davis County, Mississippi"
"101300","8306","0500000US28067","Jones County, Mississippi"
"78600","5852","0500000US28069","Kemper County, Mississippi"
"217900","12346","0500000US28071","Lafayette County, Mississippi"
"174600","9292","0500000US28073","Lamar County, Mississippi"
"103600","8933","0500000US28075","Lauderdale County, Mississippi"
"104000","6052","0500000US28077","Lawrence County, Mississippi"
"86200","7003","0500000US28079","Leake County, Mississippi"
"140600","6081","0500000US28081","Lee County, Mississippi"
"86000","3703","0500000US28083","Leflore County, Mississippi"
"105100","11255","0500000US28085","Lincoln County, Mississippi"
"136300","7058","0500000US28087","Lowndes County, Mississippi"
"224300","5714","0500000US28089","Madison County, Mississippi"
"94300","11093","0500000US28091","Marion County, Mississippi"
"123700","12667","0500000US28093","Marshall County, Mississippi"
"99100","7094","0500000US28095","Monroe County, Mississippi"
"87500","8570","0500000US28097","Montgomery County, Mississippi"
"83600","6297","0500000US28099","Neshoba County, Mississippi"
"86200","6189","0500000US28101","Newton County, Mississippi"
"67100","10210","0500000US28103","Noxubee County, Mississippi"
"165000","7528","0500000US28105","Oktibbeha County, Mississippi"
"82700","8174","0500000US28107","Panola County, Mississippi"
"150800","8600","0500000US28109","Pearl River County, Mississippi"
"108000","9639","0500000US28111","Perry County, Mississippi"
"95800","7501","0500000US28113","Pike County, Mississippi"
"115300","7324","0500000US28115","Pontotoc County, Mississippi"
"95300","5682","0500000US28117","Prentiss County, Mississippi"
"54500","4248","0500000US28119","Quitman County, Mississippi"
"165200","2959","0500000US28121","Rankin County, Mississippi"
"78500","8344","0500000US28123","Scott County, Mississippi"
"63400","9594","0500000US28125","Sharkey County, Mississippi"
"86600","5145","0500000US28127","Simpson County, Mississippi"
"108300","12276","0500000US28129","Smith County, Mississippi"
"124500","19740","0500000US28131","Stone County, Mississippi"
"86300","6246","0500000US28133","Sunflower County, Mississippi"
"68900","4868","0500000US28135","Tallahatchie County, Mississippi"
"139300","7374","0500000US28137","Tate County, Mississippi"
"89200","11480","0500000US28139","Tippah County, Mississippi"
"97000","8782","0500000US28141","Tishomingo County, Mississippi"
"101800","16276","0500000US28143","Tunica County, Mississippi"
"112900","10956","0500000US28145","Union County, Mississippi"
"98100","15249","0500000US28147","Walthall County, Mississippi"
"133100","9510","0500000US28149","Warren County, Mississippi"
"80600","4953","0500000US28151","Washington County, Mississippi"
"78300","6648","0500000US28153","Wayne County, Mississippi"
"86600","5896","0500000US28155","Webster County, Mississippi"
"70500","7708","0500000US28157","Wilkinson County, Mississippi"
"96700","9115","0500000US28159","Winston County, Mississippi"
"85500","6620","0500000US28161","Yalobusha County, Mississippi"
"88600","8605","0500000US28163","Yazoo County, Mississippi"
"123500","7862","0500000US29001","Adair County, Missouri"
"150200","8422","0500000US29003","Andrew County, Missouri"
"90400","7610","0500000US29005","Atchison County, Missouri"
"89200","5224","0500000US29007","Audrain County, Missouri"
"127400","10131","0500000US29009","Barry County, Missouri"
"91900","9588","0500000US29011","Barton County, Missouri"
"119600","8338","0500000US29013","Bates County, Missouri"
"122600","7095","0500000US29015","Benton County, Missouri"
"113600","11615","0500000US29017","Bollinger County, Missouri"
"198700","6244","0500000US29019","Boone County, Missouri"
"126000","5133","0500000US29021","Buchanan County, Missouri"
"116400","5486","0500000US29023","Butler County, Missouri"
"109700","9002","0500000US29025","Caldwell County, Missouri"
"156900","6989","0500000US29027","Callaway County, Missouri"
"213200","10410","0500000US29029","Camden County, Missouri"
"162400","4475","0500000US29031","Cape Girardeau County, Missouri"
"93400","7546","0500000US29033","Carroll County, Missouri"
"135800","23376","0500000US29035","Carter County, Missouri"
"196700","5642","0500000US29037","Cass County, Missouri"
"95200","15729","0500000US29039","Cedar County, Missouri"
"100700","10352","0500000US29041","Chariton County, Missouri"
"182800","5401","0500000US29043","Christian County, Missouri"
"96800","19020","0500000US29045","Clark County, Missouri"
"185700","3330","0500000US29047","Clay County, Missouri"
"160800","5906","0500000US29049","Clinton County, Missouri"
"169700","5308","0500000US29051","Cole County, Missouri"
"150800","8184","0500000US29053","Cooper County, Missouri"
"124400","11246","0500000US29055","Crawford County, Missouri"
"101800","12493","0500000US29057","Dade County, Missouri"
"131000","19770","0500000US29059","Dallas County, Missouri"
"114600","7353","0500000US29061","Daviess County, Missouri"
"125000","12945","0500000US29063","DeKalb County, Missouri"
"104900","10567","0500000US29065","Dent County, Missouri"
"127300","10999","0500000US29067","Douglas County, Missouri"
"78500","4041","0500000US29069","Dunklin County, Missouri"
"171900","4590","0500000US29071","Franklin County, Missouri"
"136800","7213","0500000US29073","Gasconade County, Missouri"
"86200","7257","0500000US29075","Gentry County, Missouri"
"151300","2563","0500000US29077","Greene County, Missouri"
"101100","11046","0500000US29079","Grundy County, Missouri"
"75300","4757","0500000US29081","Harrison County, Missouri"
"115600","7067","0500000US29083","Henry County, Missouri"
"81500","7874","0500000US29085","Hickory County, Missouri"
"88900","10433","0500000US29087","Holt County, Missouri"
"141400","17927","0500000US29089","Howard County, Missouri"
"114600","7072","0500000US29091","Howell County, Missouri"
"87100","3096","0500000US29093","Iron County, Missouri"
"157200","1617","0500000US29095","Jackson County, Missouri"
"124200","4150","0500000US29097","Jasper County, Missouri"
"167700","1886","0500000US29099","Jefferson County, Missouri"
"163300","5278","0500000US29101","Johnson County, Missouri"
"75100","6692","0500000US29103","Knox County, Missouri"
"116600","9170","0500000US29105","Laclede County, Missouri"
"154300","8426","0500000US29107","Lafayette County, Missouri"
"115300","6081","0500000US29109","Lawrence County, Missouri"
"88200","5455","0500000US29111","Lewis County, Missouri"
"165700","3808","0500000US29113","Lincoln County, Missouri"
"92600","11376","0500000US29115","Linn County, Missouri"
"111800","9848","0500000US29117","Livingston County, Missouri"
"102200","13636","0500000US29119","McDonald County, Missouri"
"100500","7305","0500000US29121","Macon County, Missouri"
"120000","12662","0500000US29123","Madison County, Missouri"
"145400","16735","0500000US29125","Maries County, Missouri"
"129000","8141","0500000US29127","Marion County, Missouri"
"85300","10390","0500000US29129","Mercer County, Missouri"
"140500","12325","0500000US29131","Miller County, Missouri"
"82900","7211","0500000US29133","Mississippi County, Missouri"
"138900","10853","0500000US29135","Moniteau County, Missouri"
"119200","15922","0500000US29137","Monroe County, Missouri"
"120700","9004","0500000US29139","Montgomery County, Missouri"
"150100","18328","0500000US29141","Morgan County, Missouri"
"77200","5322","0500000US29143","New Madrid County, Missouri"
"131800","7047","0500000US29145","Newton County, Missouri"
"126600","11164","0500000US29147","Nodaway County, Missouri"
"98600","10687","0500000US29149","Oregon County, Missouri"
"159000","8435","0500000US29151","Osage County, Missouri"
"109100","13780","0500000US29153","Ozark County, Missouri"
"88200","7564","0500000US29155","Pemiscot County, Missouri"
"151900","9806","0500000US29157","Perry County, Missouri"
"128900","6819","0500000US29159","Pettis County, Missouri"
"146200","9388","0500000US29161","Phelps County, Missouri"
"96600","8065","0500000US29163","Pike County, Missouri"
"238800","6030","0500000US29165","Platte County, Missouri"
"141600","7010","0500000US29167","Polk County, Missouri"
"160700","5830","0500000US29169","Pulaski County, Missouri"
"89300","30292","0500000US29171","Putnam County, Missouri"
"134700","8470","0500000US29173","Ralls County, Missouri"
"108600","9391","0500000US29175","Randolph County, Missouri"
"139800","8293","0500000US29177","Ray County, Missouri"
"96000","19640","0500000US29179","Reynolds County, Missouri"
"86900","5260","0500000US29181","Ripley County, Missouri"
"230100","2268","0500000US29183","St. Charles County, Missouri"
"95100","8587","0500000US29185","St. Clair County, Missouri"
